rcid,session,vote,ccode,Country,CABB
5309,68,2,551,Zambia,ZAM
5309,68,1,553,Malawi,MAW
5309,68,3,552,Zimbabwe,ZIM
5309,68,1,235,Portugal,POR
5309,68,1,230,Spain,SPN
5309,68,1,232,Andorra,AND
5309,68,1,990,Samoa,WSM
5309,68,2,950,Fiji,FIJ
5309,68,1,42,Dominican Republic,DOM
5309,68,3,40,Cuba,CUB
5309,68,1,41,Haiti,HAI
5309,68,1,325,Italy,ITA
5309,68,2,775,Myanmar,MYA
5309,68,1,200,United Kingdom,UKG
5309,68,3,145,Bolivia,BOL
5309,68,1,205,Ireland,IRE
5309,68,2,770,Pakistan,PAK
5309,68,2,140,Brazil,BRA
5309,68,1,475,Nigeria,NIG
5309,68,1,616,Tunisia,TUN
5309,68,2,615,Algeria,ALG
5309,68,1,70,Mexico,MEX
5309,68,8,484,Congo,CON
5309,68,1,483,Chad,CHA
5309,68,1,482,Central African Republic,CEN
5309,68,2,481,Gabon,GAB
5309,68,1,946,Kiribati,KIR
5309,68,1,732,South Korea,ROK
5309,68,2,835,Brunei Darussalam,BRU
5309,68,1,940,Solomon Islands,SOL
5309,68,1,355,Bulgaria,BUL
5309,68,2,471,Cameroon,CAO
5309,68,1,352,Cyprus,CYP
5309,68,1,350,Greece,GRC
5309,68,1,800,Thailand,THI
5309,68,2,572,Swaziland,SWA
5309,68,1,359,Moldova,MLD
5308,68,1,212,Luxembourg,LUX
5308,68,1,210,Netherlands,NTH
5308,68,8,211,Belgium,BEL
5308,68,8,983,Marshall Islands,MSI
5308,68,1,666,Israel,ISR
5308,68,8,760,Bhutan,BHU
5308,68,1,663,Jordan,JOR
5308,68,8,660,Lebanon,LEB
5308,68,1,130,Ecuador,ECU
5308,68,1,135,Peru,PER
5308,68,1,90,Guatemala,GUA
5308,68,1,571,Botswana,BOT
5308,68,8,490,Democratic Republic of the Congo,DRC
5308,68,8,93,Nicaragua,NIC
5308,68,8,626,South Sudan,SSD
5308,68,1,692,Bahrain,BAH
5308,68,1,690,Kuwait,KUW
5308,68,1,20,Canada,CAN
5308,68,1,694,Qatar,QAT
5308,68,1,160,Argentina,ARG
5308,68,1,698,Oman,OMA
5308,68,1,344,Croatia,CRO
5308,68,1,345,Serbia,YUG
5308,68,1,346,Bosnia and Herzegovina,BOS
5308,68,8,404,Guinea-Bissau,GNB
5308,68,8,403,Sao Tome and Principe,STP
5308,68,1,341,Montenegro,MNG
5308,68,1,343,Macedonia,MAC
5308,68,1,811,Cambodia,CAM
5308,68,8,812,Laos,LAO
5308,68,1,349,Slovenia,SLV
5308,68,1,816,Viet Nam,DRV
5308,68,1,678,Yemen,YEM
5308,68,1,522,Djibouti,DJI
5308,68,1,670,Saudi Arabia,SAU
5308,68,1,712,Mongolia,MON
5308,68,1,710,China,CHN
5308,68,8,260,Germany,GMY
5308,68,8,420,Gambia,GAM
5308,68,8,986,Palau,PAL
5308,68,1,58,Antigua & Barbuda,AAB
5308,68,8,55,Grenada,GRN
5308,68,8,54,Dominica,DMA
5308,68,1,57,St. Vincent and the Grenadines,SVG
5308,68,8,56,St. Lucia,SLU
5308,68,1,51,Jamaica,JAM
5308,68,1,53,Barbados,BAR
5308,68,1,52,Trinidad and Tobago,TRI
5308,68,8,411,Equatorial Guinea,EQG
5308,68,8,531,Eritrea,ERI
5308,68,2,530,Ethiopia (new),ETH
5308,68,1,371,Armenia,ARM
5308,68,1,370,Belarus,BLR
5308,68,1,373,Azerbaijan,AZE
5308,68,1,372,Georgia,GRG
5308,68,1,375,Finland,FIN
5308,68,1,820,Malaysia,MAL
5308,68,1,290,Poland,POL
5308,68,8,591,Seychelles,SEY
5308,68,1,590,Mauritius,MAS
5308,68,1,704,Uzbekistan,UZB
5308,68,1,705,Kazakhstan,KZK
5308,68,1,310,Hungary,HUN
5308,68,1,317,Slovakia,SLO
5308,68,1,316,Czech Republic,CZR
5308,68,8,702,Tajikistan,TAJ
5308,68,1,703,Kyrgyzstan,KYR
5308,68,8,115,Suriname,SUR
5308,68,1,390,Denmark,DEN
5308,68,8,110,Guyana,GUY
5308,68,1,395,Iceland,ICE
5308,68,1,771,Bangladesh,BNG
5308,68,8,80,Belize,BLZ
5308,68,1,830,Singapore,SIN
5308,68,1,790,Nepal,NEP
5308,68,8,520,Somalia,SOM
5308,68,1,368,Lithuania,LIT
5308,68,1,369,Ukraine,UKR
5308,68,1,366,Estonia,EST
5308,68,1,367,Latvia,LAT
5308,68,1,365,Russian Federation,RUS
5308,68,1,910,Papua New Guinea,PNG
5308,68,1,360,Romania,ROM
5308,68,1,580,Madagascar,MAG
5308,68,1,581,Comoros,COM
5308,68,1,305,Austria,AUS
5308,68,1,380,Sweden,SWD
5308,68,1,920,New Zealand,NEW
5308,68,1,385,Norway,NOR
5308,68,1,95,Panama,PAN
5308,68,1,696,United Arab Emirates,UAE
5308,68,1,100,Colombia,COL
5308,68,1,101,Venezuela,VEN
5308,68,1,900,Australia,AUL
5308,68,1,780,Sri Lanka,SRI
5308,68,8,781,Maldives,MAD
5308,68,1,840,Philippines,PHI
5308,68,1,31,Bahamas,BHM
5308,68,1,955,Tonga,TON
5308,68,1,640,Turkey,TUR
5308,68,1,645,Iraq,IRQ
5308,68,1,438,Guinea,GUI
5308,68,8,439,Burkina Faso,BFO
5308,68,1,436,Niger,NIR
5308,68,1,437,Cote d'Ivoire,CDI
5308,68,8,434,Benin,BEN
5308,68,1,435,Mauritania,MAA
5308,68,1,432,Mali,MLI
5308,68,8,433,Senegal,SEN
5308,68,8,517,Rwanda,RWA
5308,68,8,516,Burundi,BUI
5308,68,1,620,Libya,LIB
5308,68,1,339,Albania,ALB
5308,68,1,338,Malta,MLT
5308,68,8,625,Sudan,SUD
5308,68,1,450,Liberia,LBR
5308,68,8,451,Sierra Leone,SIE
5308,68,1,452,Ghana,GHA
5308,68,8,570,Lesotho,LES
5308,68,1,331,San Marino,SNM
5308,68,8,60,St. Kitts and Nevis,SKN
5308,68,1,541,Mozambique,MZM
5308,68,1,850,Indonesia,INS
5308,68,8,970,Nauru,NAU
5308,68,8,540,Angola,ANG
5308,68,8,731,North Korea,PRK
5308,68,1,2,United States of America,USA
5308,68,3,652,Syria,SYR
5308,68,1,651,Egypt,EGY
5308,68,1,500,Uganda,UGA
5308,68,1,402,Cape Verde,CAP
5308,68,1,630,Iran,IRN
5308,68,1,510,Tanzania,TAZ
5308,68,1,750,India,IND
5308,68,8,560,South Africa,SAF
5308,68,8,700,Afghanistan,AFG
5308,68,1,461,Togo,TOG
5308,68,1,565,Namibia,NAM
5308,68,8,701,Turkmenistan,TKM
5308,68,8,987,"Micronesia, Federated States of",FSM
5308,68,1,91,Honduras,HON
5308,68,1,165,Uruguay,URU
5308,68,1,225,Switzerland,SWZ
5308,68,1,92,El Salvador,SAL
5308,68,8,223,Liechtenstein,LIE
5308,68,1,94,Costa Rica,COS
5308,68,1,221,Monaco,MNC
5308,68,1,220,France,FRN
5308,68,8,860,East Timor,ETM
5308,68,8,935,Vanuatu,VAN
5308,68,8,947,Tuvalu,TUV
5308,68,1,501,Kenya,KEN
5308,68,1,740,Japan,JPN
5308,68,1,150,Paraguay,PAR
5308,68,1,155,Chile,CHL
5308,68,8,600,Morocco,MOR
5308,68,8,551,Zambia,ZAM
5308,68,8,553,Malawi,MAW
5308,68,8,552,Zimbabwe,ZIM
5308,68,8,235,Portugal,POR
5308,68,1,230,Spain,SPN
5308,68,1,232,Andorra,AND
5308,68,8,990,Samoa,WSM
5308,68,1,950,Fiji,FIJ
5308,68,1,42,Dominican Republic,DOM
5308,68,1,40,Cuba,CUB
5308,68,1,41,Haiti,HAI
5308,68,1,325,Italy,ITA
5308,68,1,775,Myanmar,MYA
5308,68,1,200,United Kingdom,UKG
5308,68,8,145,Bolivia,BOL
5308,68,1,205,Ireland,IRE
5308,68,1,770,Pakistan,PAK
5308,68,1,140,Brazil,BRA
5308,68,1,475,Nigeria,NIG
5308,68,8,616,Tunisia,TUN
5308,68,1,615,Algeria,ALG
5308,68,1,70,Mexico,MEX
5308,68,1,484,Congo,CON
5308,68,8,483,Chad,CHA
5308,68,8,482,Central African Republic,CEN
5308,68,1,481,Gabon,GAB
5308,68,8,946,Kiribati,KIR
5308,68,1,732,South Korea,ROK
5308,68,1,835,Brunei Darussalam,BRU
5308,68,8,940,Solomon Islands,SOL
5308,68,1,355,Bulgaria,BUL
5308,68,1,471,Cameroon,CAO
5308,68,1,352,Cyprus,CYP
5308,68,8,350,Greece,GRC
5308,68,1,800,Thailand,THI
5308,68,8,572,Swaziland,SWA
5308,68,1,359,Moldova,MLD
5304,68,2,212,Luxembourg,LUX
5304,68,2,210,Netherlands,NTH
5304,68,2,211,Belgium,BEL
5304,68,2,983,Marshall Islands,MSI
5304,68,3,666,Israel,ISR
5304,68,1,760,Bhutan,BHU
5304,68,1,663,Jordan,JOR
5304,68,1,660,Lebanon,LEB
5304,68,1,130,Ecuador,ECU
5304,68,1,135,Peru,PER
5304,68,1,90,Guatemala,GUA
5304,68,1,571,Botswana,BOT
5304,68,1,490,Democratic Republic of the Congo,DRC
5304,68,1,93,Nicaragua,NIC
5304,68,8,626,South Sudan,SSD
5304,68,1,692,Bahrain,BAH
5304,68,1,690,Kuwait,KUW
5304,68,1,20,Canada,CAN
5304,68,1,694,Qatar,QAT
5304,68,1,160,Argentina,ARG
5304,68,1,698,Oman,OMA
5304,68,2,344,Croatia,CRO
5304,68,2,345,Serbia,YUG
5304,68,2,346,Bosnia and Herzegovina,BOS
5304,68,1,404,Guinea-Bissau,GNB
5304,68,1,403,Sao Tome and Principe,STP
5304,68,2,341,Montenegro,MNG
5304,68,2,343,Macedonia,MAC
5304,68,1,811,Cambodia,CAM
5304,68,1,812,Laos,LAO
5304,68,2,349,Slovenia,SLV
5304,68,1,816,Viet Nam,DRV
5304,68,1,678,Yemen,YEM
5304,68,1,522,Djibouti,DJI
5304,68,1,670,Saudi Arabia,SAU
5304,68,1,712,Mongolia,MON
5304,68,1,710,China,CHN
5304,68,2,260,Germany,GMY
5304,68,1,420,Gambia,GAM
5304,68,2,986,Palau,PAL
5304,68,1,58,Antigua & Barbuda,AAB
5304,68,1,55,Grenada,GRN
5304,68,8,54,Dominica,DMA
5304,68,1,57,St. Vincent and the Grenadines,SVG
5304,68,1,56,St. Lucia,SLU
5304,68,1,51,Jamaica,JAM
5304,68,1,53,Barbados,BAR
5304,68,1,52,Trinidad and Tobago,TRI
5304,68,1,411,Equatorial Guinea,EQG
5304,68,1,531,Eritrea,ERI
5304,68,1,530,Ethiopia (new),ETH
5304,68,1,371,Armenia,ARM
5304,68,1,370,Belarus,BLR
5304,68,1,373,Azerbaijan,AZE
5304,68,2,372,Georgia,GRG
5304,68,2,375,Finland,FIN
5304,68,1,820,Malaysia,MAL
5304,68,2,290,Poland,POL
5304,68,1,591,Seychelles,SEY
5304,68,1,590,Mauritius,MAS
5304,68,1,704,Uzbekistan,UZB
5304,68,1,705,Kazakhstan,KZK
5304,68,2,310,Hungary,HUN
5304,68,2,317,Slovakia,SLO
5304,68,2,316,Czech Republic,CZR
5304,68,1,702,Tajikistan,TAJ
5304,68,1,703,Kyrgyzstan,KYR
5304,68,1,115,Suriname,SUR
5304,68,2,390,Denmark,DEN
5304,68,1,110,Guyana,GUY
5304,68,2,395,Iceland,ICE
5304,68,1,771,Bangladesh,BNG
5304,68,1,80,Belize,BLZ
5304,68,1,830,Singapore,SIN
5304,68,1,790,Nepal,NEP
5304,68,1,520,Somalia,SOM
5304,68,2,368,Lithuania,LIT
5304,68,2,369,Ukraine,UKR
5304,68,2,366,Estonia,EST
5304,68,8,367,Latvia,LAT
5304,68,1,365,Russian Federation,RUS
5304,68,1,910,Papua New Guinea,PNG
5304,68,2,360,Romania,ROM
5304,68,1,580,Madagascar,MAG
5304,68,1,581,Comoros,COM
5304,68,2,305,Austria,AUS
5304,68,2,380,Sweden,SWD
5304,68,2,920,New Zealand,NEW
5304,68,2,385,Norway,NOR
5304,68,1,95,Panama,PAN
5304,68,1,696,United Arab Emirates,UAE
5304,68,1,100,Colombia,COL
5304,68,1,101,Venezuela,VEN
5304,68,2,900,Australia,AUL
5304,68,1,780,Sri Lanka,SRI
5304,68,1,781,Maldives,MAD
5304,68,1,840,Philippines,PHI
5304,68,8,31,Bahamas,BHM
5304,68,8,955,Tonga,TON
5304,68,2,640,Turkey,TUR
5304,68,1,645,Iraq,IRQ
5304,68,8,438,Guinea,GUI
5304,68,1,439,Burkina Faso,BFO
5304,68,1,436,Niger,NIR
5304,68,2,437,Cote d'Ivoire,CDI
5304,68,1,434,Benin,BEN
5304,68,1,435,Mauritania,MAA
5304,68,8,432,Mali,MLI
5304,68,1,433,Senegal,SEN
5304,68,1,517,Rwanda,RWA
5304,68,1,516,Burundi,BUI
5304,68,1,620,Libya,LIB
5304,68,2,339,Albania,ALB
5304,68,2,338,Malta,MLT
5304,68,1,625,Sudan,SUD
5304,68,8,450,Liberia,LBR
5304,68,1,451,Sierra Leone,SIE
5304,68,1,452,Ghana,GHA
5304,68,1,570,Lesotho,LES
5304,68,2,331,San Marino,SNM
5304,68,8,60,St. Kitts and Nevis,SKN
5304,68,1,541,Mozambique,MZM
5304,68,1,850,Indonesia,INS
5304,68,8,970,Nauru,NAU
5304,68,1,540,Angola,ANG
5304,68,1,731,North Korea,PRK
5304,68,3,2,United States of America,USA
5304,68,1,652,Syria,SYR
5304,68,1,651,Egypt,EGY
5304,68,1,500,Uganda,UGA
5304,68,2,402,Cape Verde,CAP
5304,68,1,630,Iran,IRN
5304,68,1,510,Tanzania,TAZ
5304,68,1,750,India,IND
5304,68,1,560,South Africa,SAF
5304,68,1,700,Afghanistan,AFG
5304,68,1,461,Togo,TOG
5304,68,1,565,Namibia,NAM
5304,68,1,701,Turkmenistan,TKM
5304,68,8,987,"Micronesia, Federated States of",FSM
5304,68,1,91,Honduras,HON
5304,68,1,165,Uruguay,URU
5304,68,1,225,Switzerland,SWZ
5304,68,1,92,El Salvador,SAL
5304,68,2,223,Liechtenstein,LIE
5304,68,1,94,Costa Rica,COS
5304,68,2,221,Monaco,MNC
5304,68,2,220,France,FRN
5304,68,1,860,East Timor,ETM
5304,68,8,935,Vanuatu,VAN
5304,68,1,947,Tuvalu,TUV
5304,68,1,501,Kenya,KEN
5304,68,2,740,Japan,JPN
5304,68,1,150,Paraguay,PAR
5304,68,1,155,Chile,CHL
5304,68,1,600,Morocco,MOR
5304,68,1,551,Zambia,ZAM
5304,68,1,553,Malawi,MAW
5304,68,1,552,Zimbabwe,ZIM
5304,68,2,235,Portugal,POR
5304,68,2,230,Spain,SPN
5304,68,2,232,Andorra,AND
5304,68,1,990,Samoa,WSM
5304,68,1,950,Fiji,FIJ
5304,68,1,42,Dominican Republic,DOM
5304,68,1,40,Cuba,CUB
5304,68,1,41,Haiti,HAI
5304,68,2,325,Italy,ITA
5304,68,1,775,Myanmar,MYA
5304,68,2,200,United Kingdom,UKG
5304,68,1,145,Bolivia,BOL
5304,68,2,205,Ireland,IRE
5304,68,1,770,Pakistan,PAK
5304,68,1,140,Brazil,BRA
5304,68,1,475,Nigeria,NIG
5304,68,1,616,Tunisia,TUN
5304,68,1,615,Algeria,ALG
5304,68,1,70,Mexico,MEX
5304,68,8,484,Congo,CON
5304,68,1,483,Chad,CHA
5304,68,8,482,Central African Republic,CEN
5304,68,1,481,Gabon,GAB
5304,68,1,946,Kiribati,KIR
5304,68,2,732,South Korea,ROK
5304,68,1,835,Brunei Darussalam,BRU
5304,68,1,940,Solomon Islands,SOL
5304,68,2,355,Bulgaria,BUL
5304,68,1,471,Cameroon,CAO
5304,68,2,352,Cyprus,CYP
5304,68,2,350,Greece,GRC
5304,68,1,800,Thailand,THI
5304,68,1,572,Swaziland,SWA
5304,68,2,359,Moldova,MLD
5305,68,1,212,Luxembourg,LUX
5305,68,1,210,Netherlands,NTH
5305,68,1,211,Belgium,BEL
5305,68,1,983,Marshall Islands,MSI
5305,68,1,666,Israel,ISR
5305,68,1,760,Bhutan,BHU
5305,68,2,663,Jordan,JOR
5305,68,2,660,Lebanon,LEB
5305,68,2,130,Ecuador,ECU
5305,68,1,135,Peru,PER
5305,68,1,90,Guatemala,GUA
5305,68,1,571,Botswana,BOT
5305,68,2,490,Democratic Republic of the Congo,DRC
5305,68,2,93,Nicaragua,NIC
5305,68,8,626,South Sudan,SSD
5305,68,2,692,Bahrain,BAH
5305,68,2,690,Kuwait,KUW
5305,68,1,20,Canada,CAN
5305,68,2,694,Qatar,QAT
5305,68,1,160,Argentina,ARG
5305,68,2,698,Oman,OMA
5305,68,1,344,Croatia,CRO
5305,68,1,345,Serbia,YUG
5305,68,1,346,Bosnia and Herzegovina,BOS
5305,68,1,404,Guinea-Bissau,GNB
5305,68,1,403,Sao Tome and Principe,STP
5305,68,1,341,Montenegro,MNG
5305,68,1,343,Macedonia,MAC
5305,68,1,811,Cambodia,CAM
5305,68,2,812,Laos,LAO
5305,68,1,349,Slovenia,SLV
5305,68,1,816,Viet Nam,DRV
5305,68,2,678,Yemen,YEM
5305,68,2,522,Djibouti,DJI
5305,68,2,670,Saudi Arabia,SAU
5305,68,1,712,Mongolia,MON
5305,68,1,710,China,CHN
5305,68,1,260,Germany,GMY
5305,68,1,420,Gambia,GAM
5305,68,1,986,Palau,PAL
5305,68,1,58,Antigua & Barbuda,AAB
5305,68,1,55,Grenada,GRN
5305,68,8,54,Dominica,DMA
5305,68,1,57,St. Vincent and the Grenadines,SVG
5305,68,1,56,St. Lucia,SLU
5305,68,1,51,Jamaica,JAM
5305,68,1,53,Barbados,BAR
5305,68,1,52,Trinidad and Tobago,TRI
5305,68,1,411,Equatorial Guinea,EQG
5305,68,1,531,Eritrea,ERI
5305,68,1,530,Ethiopia (new),ETH
5305,68,1,371,Armenia,ARM
5305,68,1,370,Belarus,BLR
5305,68,1,373,Azerbaijan,AZE
5305,68,1,372,Georgia,GRG
5305,68,1,375,Finland,FIN
5305,68,2,820,Malaysia,MAL
5305,68,1,290,Poland,POL
5305,68,1,591,Seychelles,SEY
5305,68,1,590,Mauritius,MAS
5305,68,1,704,Uzbekistan,UZB
5305,68,1,705,Kazakhstan,KZK
5305,68,1,310,Hungary,HUN
5305,68,1,317,Slovakia,SLO
5305,68,1,316,Czech Republic,CZR
5305,68,1,702,Tajikistan,TAJ
5305,68,1,703,Kyrgyzstan,KYR
5305,68,1,115,Suriname,SUR
5305,68,1,390,Denmark,DEN
5305,68,1,110,Guyana,GUY
5305,68,1,395,Iceland,ICE
5305,68,2,771,Bangladesh,BNG
5305,68,1,80,Belize,BLZ
5305,68,1,830,Singapore,SIN
5305,68,1,790,Nepal,NEP
5305,68,1,520,Somalia,SOM
5305,68,1,368,Lithuania,LIT
5305,68,1,369,Ukraine,UKR
5305,68,1,366,Estonia,EST
5305,68,1,367,Latvia,LAT
5305,68,1,365,Russian Federation,RUS
5305,68,1,910,Papua New Guinea,PNG
5305,68,1,360,Romania,ROM
5305,68,1,580,Madagascar,MAG
5305,68,1,581,Comoros,COM
5305,68,1,305,Austria,AUS
5305,68,1,380,Sweden,SWD
5305,68,1,920,New Zealand,NEW
5305,68,1,385,Norway,NOR
5305,68,1,95,Panama,PAN
5305,68,2,696,United Arab Emirates,UAE
5305,68,1,100,Colombia,COL
5305,68,2,101,Venezuela,VEN
5305,68,1,900,Australia,AUL
5305,68,1,780,Sri Lanka,SRI
5305,68,2,781,Maldives,MAD
5305,68,1,840,Philippines,PHI
5305,68,1,31,Bahamas,BHM
5305,68,8,955,Tonga,TON
5305,68,2,640,Turkey,TUR
5305,68,2,645,Iraq,IRQ
5305,68,8,438,Guinea,GUI
5305,68,1,439,Burkina Faso,BFO
5305,68,1,436,Niger,NIR
5305,68,1,437,Cote d'Ivoire,CDI
5305,68,1,434,Benin,BEN
5305,68,2,435,Mauritania,MAA
5305,68,8,432,Mali,MLI
5305,68,1,433,Senegal,SEN
5305,68,1,517,Rwanda,RWA
5305,68,1,516,Burundi,BUI
5305,68,2,620,Libya,LIB
5305,68,1,339,Albania,ALB
5305,68,1,338,Malta,MLT
5305,68,2,625,Sudan,SUD
5305,68,8,450,Liberia,LBR
5305,68,1,451,Sierra Leone,SIE
5305,68,1,452,Ghana,GHA
5305,68,1,570,Lesotho,LES
5305,68,1,331,San Marino,SNM
5305,68,8,60,St. Kitts and Nevis,SKN
5305,68,1,541,Mozambique,MZM
5305,68,2,850,Indonesia,INS
5305,68,8,970,Nauru,NAU
5305,68,1,540,Angola,ANG
5305,68,2,731,North Korea,PRK
5305,68,1,2,United States of America,USA
5305,68,2,652,Syria,SYR
5305,68,2,651,Egypt,EGY
5305,68,1,500,Uganda,UGA
5305,68,1,402,Cape Verde,CAP
5305,68,8,630,Iran,IRN
5305,68,1,510,Tanzania,TAZ
5305,68,1,750,India,IND
5305,68,2,560,South Africa,SAF
5305,68,1,700,Afghanistan,AFG
5305,68,1,461,Togo,TOG
5305,68,2,565,Namibia,NAM
5305,68,8,701,Turkmenistan,TKM
5305,68,1,987,"Micronesia, Federated States of",FSM
5305,68,1,91,Honduras,HON
5305,68,1,165,Uruguay,URU
5305,68,1,225,Switzerland,SWZ
5305,68,1,92,El Salvador,SAL
5305,68,1,223,Liechtenstein,LIE
5305,68,1,94,Costa Rica,COS
5305,68,1,221,Monaco,MNC
5305,68,1,220,France,FRN
5305,68,1,860,East Timor,ETM
5305,68,8,935,Vanuatu,VAN
5305,68,1,947,Tuvalu,TUV
5305,68,1,501,Kenya,KEN
5305,68,1,740,Japan,JPN
5305,68,1,150,Paraguay,PAR
5305,68,1,155,Chile,CHL
5305,68,2,600,Morocco,MOR
5305,68,1,551,Zambia,ZAM
5305,68,1,553,Malawi,MAW
5305,68,8,552,Zimbabwe,ZIM
5305,68,1,235,Portugal,POR
5305,68,1,230,Spain,SPN
5305,68,1,232,Andorra,AND
5305,68,1,990,Samoa,WSM
5305,68,8,950,Fiji,FIJ
5305,68,1,42,Dominican Republic,DOM
5305,68,2,40,Cuba,CUB
5305,68,1,41,Haiti,HAI
5305,68,1,325,Italy,ITA
5305,68,1,775,Myanmar,MYA
5305,68,1,200,United Kingdom,UKG
5305,68,3,145,Bolivia,BOL
5305,68,1,205,Ireland,IRE
5305,68,2,770,Pakistan,PAK
5305,68,1,140,Brazil,BRA
5305,68,1,475,Nigeria,NIG
5305,68,2,616,Tunisia,TUN
5305,68,1,615,Algeria,ALG
5305,68,1,70,Mexico,MEX
5305,68,1,484,Congo,CON
5305,68,1,483,Chad,CHA
5305,68,8,482,Central African Republic,CEN
5305,68,1,481,Gabon,GAB
5305,68,1,946,Kiribati,KIR
5305,68,1,732,South Korea,ROK
5305,68,2,835,Brunei Darussalam,BRU
5305,68,1,940,Solomon Islands,SOL
5305,68,1,355,Bulgaria,BUL
5305,68,1,471,Cameroon,CAO
5305,68,1,352,Cyprus,CYP
5305,68,1,350,Greece,GRC
5305,68,1,800,Thailand,THI
5305,68,1,572,Swaziland,SWA
5305,68,1,359,Moldova,MLD
5306,68,1,212,Luxembourg,LUX
5306,68,1,210,Netherlands,NTH
5306,68,1,211,Belgium,BEL
5306,68,3,983,Marshall Islands,MSI
5306,68,3,666,Israel,ISR
5306,68,1,760,Bhutan,BHU
5306,68,1,663,Jordan,JOR
5306,68,1,660,Lebanon,LEB
5306,68,1,130,Ecuador,ECU
5306,68,1,135,Peru,PER
5306,68,1,90,Guatemala,GUA
5306,68,1,571,Botswana,BOT
5306,68,1,490,Democratic Republic of the Congo,DRC
5306,68,1,93,Nicaragua,NIC
5306,68,8,626,South Sudan,SSD
5306,68,1,692,Bahrain,BAH
5306,68,1,690,Kuwait,KUW
5306,68,2,20,Canada,CAN
5306,68,1,694,Qatar,QAT
5306,68,1,160,Argentina,ARG
5306,68,1,698,Oman,OMA
5306,68,1,344,Croatia,CRO
5306,68,1,345,Serbia,YUG
5306,68,1,346,Bosnia and Herzegovina,BOS
5306,68,1,404,Guinea-Bissau,GNB
5306,68,1,403,Sao Tome and Principe,STP
5306,68,1,341,Montenegro,MNG
5306,68,1,343,Macedonia,MAC
5306,68,1,811,Cambodia,CAM
5306,68,1,812,Laos,LAO
5306,68,1,349,Slovenia,SLV
5306,68,1,816,Viet Nam,DRV
5306,68,1,678,Yemen,YEM
5306,68,1,522,Djibouti,DJI
5306,68,1,670,Saudi Arabia,SAU
5306,68,1,712,Mongolia,MON
5306,68,1,710,China,CHN
5306,68,1,260,Germany,GMY
5306,68,1,420,Gambia,GAM
5306,68,3,986,Palau,PAL
5306,68,1,58,Antigua & Barbuda,AAB
5306,68,1,55,Grenada,GRN
5306,68,8,54,Dominica,DMA
5306,68,1,57,St. Vincent and the Grenadines,SVG
5306,68,1,56,St. Lucia,SLU
5306,68,1,51,Jamaica,JAM
5306,68,1,53,Barbados,BAR
5306,68,1,52,Trinidad and Tobago,TRI
5306,68,8,411,Equatorial Guinea,EQG
5306,68,1,531,Eritrea,ERI
5306,68,1,530,Ethiopia (new),ETH
5306,68,1,371,Armenia,ARM
5306,68,1,370,Belarus,BLR
5306,68,1,373,Azerbaijan,AZE
5306,68,8,372,Georgia,GRG
5306,68,1,375,Finland,FIN
5306,68,1,820,Malaysia,MAL
5306,68,1,290,Poland,POL
5306,68,1,591,Seychelles,SEY
5306,68,1,590,Mauritius,MAS
5306,68,1,704,Uzbekistan,UZB
5306,68,1,705,Kazakhstan,KZK
5306,68,1,310,Hungary,HUN
5306,68,1,317,Slovakia,SLO
5306,68,1,316,Czech Republic,CZR
5306,68,1,702,Tajikistan,TAJ
5306,68,1,703,Kyrgyzstan,KYR
5306,68,1,115,Suriname,SUR
5306,68,1,390,Denmark,DEN
5306,68,1,110,Guyana,GUY
5306,68,1,395,Iceland,ICE
5306,68,1,771,Bangladesh,BNG
5306,68,1,80,Belize,BLZ
5306,68,1,830,Singapore,SIN
5306,68,1,790,Nepal,NEP
5306,68,1,520,Somalia,SOM
5306,68,1,368,Lithuania,LIT
5306,68,1,369,Ukraine,UKR
5306,68,1,366,Estonia,EST
5306,68,1,367,Latvia,LAT
5306,68,1,365,Russian Federation,RUS
5306,68,2,910,Papua New Guinea,PNG
5306,68,1,360,Romania,ROM
5306,68,1,580,Madagascar,MAG
5306,68,1,581,Comoros,COM
5306,68,1,305,Austria,AUS
5306,68,1,380,Sweden,SWD
5306,68,1,920,New Zealand,NEW
5306,68,1,385,Norway,NOR
5306,68,2,95,Panama,PAN
5306,68,1,696,United Arab Emirates,UAE
5306,68,1,100,Colombia,COL
5306,68,1,101,Venezuela,VEN
5306,68,2,900,Australia,AUL
5306,68,1,780,Sri Lanka,SRI
5306,68,1,781,Maldives,MAD
5306,68,1,840,Philippines,PHI
5306,68,1,31,Bahamas,BHM
5306,68,2,955,Tonga,TON
5306,68,1,640,Turkey,TUR
5306,68,1,645,Iraq,IRQ
5306,68,1,438,Guinea,GUI
5306,68,1,439,Burkina Faso,BFO
5306,68,1,436,Niger,NIR
5306,68,1,437,Cote d'Ivoire,CDI
5306,68,1,434,Benin,BEN
5306,68,1,435,Mauritania,MAA
5306,68,8,432,Mali,MLI
5306,68,1,433,Senegal,SEN
5306,68,8,517,Rwanda,RWA
5306,68,1,516,Burundi,BUI
5306,68,1,620,Libya,LIB
5306,68,1,339,Albania,ALB
5306,68,1,338,Malta,MLT
5306,68,1,625,Sudan,SUD
5306,68,8,450,Liberia,LBR
5306,68,1,451,Sierra Leone,SIE
5306,68,1,452,Ghana,GHA
5306,68,1,570,Lesotho,LES
5306,68,1,331,San Marino,SNM
5306,68,1,60,St. Kitts and Nevis,SKN
5306,68,1,541,Mozambique,MZM
5306,68,1,850,Indonesia,INS
5306,68,8,970,Nauru,NAU
5306,68,1,540,Angola,ANG
